units_sold_clean,price_clean,discount_clean,units_returned_clean,revenue_clean,revenue_recalc,revenue_diff,revenue_mismatch_flag,date_clean,month_clean,location_clean,platform_clean,category_clean,dup_flag,issue_flag,data_error_flag,business_alert_flag,ratio,revenue_uplift
158,"16,72","0,07",1,"2641,76","2456,8368","184,9232",,9/03/2020,2020-03,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
162,"20,54","0,24",0,"3327,48","2528,8848","798,5952",,9/03/2020,2020-03,UK,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
163,"10,72","0,18",3,"1747,36","1432,8352","314,5248",,9/03/2020,2020-03,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
159,"47,67","0,19",2,"7579,53","6139,4193","1440,1107",,9/03/2020,2020-03,CANADA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
160,"40,68","0,02",1,"6508,8","6378,624","130,176",,9/03/2020,2020-03,UK,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
128,"30,36","0,02",1,"3886,08","3808,3584","77,7216",,9/03/2020,2020-03,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
132,"57,38","0,02",3,"7574,16","7422,6768","151,4832",,9/03/2020,2020-03,USA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
151,"13,84","0,13",2,"2089,84","1818,1608","271,6792",,9/03/2020,2020-03,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
158,"13,65","0,1",1,"2156,7","1941,03","215,67",,9/03/2020,2020-03,CANADA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
140,"50,17","0,23",1,"7023,8","5408,326","1615,474",,16/03/2020,2020-03,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
169,"33,82","0,06",2,"5715,58","5372,6452","342,9348",,16/03/2020,2020-03,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
145,"16,15","0,22",1,"2341,75","1826,565","515,185",,16/03/2020,2020-03,CANADA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
148,"41,24","0,02",2,"6103,52","5981,4496","122,0704",,16/03/2020,2020-03,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
140,"51,13","0,2",1,"7158,2","5726,56","1431,64",,16/03/2020,2020-03,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
151,"48,77","0,07",1,"7364,27","6848,7711","515,4989",,16/03/2020,2020-03,UK,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
142,"41,48","0,01",2,"5890,16","5831,2584","58,9016",,16/03/2020,2020-03,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
143,"35,56","0,01",1,"5085,08","5034,2292","50,8508",,16/03/2020,2020-03,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
158,"51,97",0,1,"8211,26","8211,26",0,,16/03/2020,2020-03,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,1,0
159,"15,09","0,09",1,"2399,31","2183,3721","215,9379",,16/03/2020,2020-03,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
164,"49,45","0,22",1,"8109,8","6325,644","1784,156",,16/03/2020,2020-03,CANADA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
170,"58,2","0,02",2,9894,"9696,12","197,88",,16/03/2020,2020-03,CANADA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
150,"41,64","0,18",0,6246,"5121,72","1124,28",,16/03/2020,2020-03,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
136,"43,32","0,24",2,"5891,52","4477,5552","1413,9648",,16/03/2020,2020-03,UK,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
178,"24,9","0,03",3,"4432,2","4299,234","132,966",,16/03/2020,2020-03,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
155,28,"0,24",1,4340,"3298,4","1041,6",,16/03/2020,2020-03,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
148,"20,44","0,09",1,"3025,12","2752,8592","272,2608",,23/03/2020,2020-03,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
147,"52,52","0,05",2,"7720,44","7334,418","386,022",,23/03/2020,2020-03,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
149,"20,79","0,17",2,"3097,71","2571,0993","526,6107",,23/03/2020,2020-03,CANADA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
142,"42,58","0,18",1,"6046,36","4958,0152","1088,3448",,23/03/2020,2020-03,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
155,"45,66","0,05",3,"7077,3","6723,435","353,865",,23/03/2020,2020-03,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
142,"12,9","0,03",1,"1831,8","1776,846","54,954",,23/03/2020,2020-03,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
141,"10,73","0,09",1,"1512,93","1376,7663","136,1637",,23/03/2020,2020-03,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
147,"30,21","0,13",2,"4440,87","3863,5569","577,3131",,23/03/2020,2020-03,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
156,"48,7","0,19",1,"7597,2","6153,732","1443,468",,23/03/2020,2020-03,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
162,"23,28",0,1,"3771,36","3771,36",0,,23/03/2020,2020-03,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,1,0
160,"27,4","0,09",0,4384,"3989,44","394,56",,23/03/2020,2020-03,USA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
143,"58,71","0,21",0,"8395,53","6632,4687","1763,0613",,23/03/2020,2020-03,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
168,"49,02","0,11",1,"8235,36","7329,4704","905,8896",,23/03/2020,2020-03,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
143,"21,41","0,06",1,"3061,63","2877,9322","183,6978",,23/03/2020,2020-03,CANADA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
159,"12,89","0,24",4,"2049,51","1557,6276","491,8824",,23/03/2020,2020-03,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
151,"13,78","0,09",1,"2080,78","1893,5098","187,2702",,23/03/2020,2020-03,UK,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
138,"41,12","0,2",1,"5674,56","4539,648","1134,912",,30/03/2020,2020-03,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
135,"41,8","0,1",2,5643,"5078,7","564,3",,30/03/2020,2020-03,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
141,"55,87","0,07",1,"7877,67","7326,2331","551,4369",,30/03/2020,2020-03,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
168,"13,11","0,04",0,"2202,48","2114,3808","88,0992",,30/03/2020,2020-03,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
155,"16,71","0,24",1,"2590,05","1968,438","621,612",,30/03/2020,2020-03,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
140,"43,98","0,02",1,"6157,2","6034,056","123,144",,30/03/2020,2020-03,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
162,"37,33","0,11",0,"6047,46","5382,2394","665,2206",,30/03/2020,2020-03,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
136,"20,46","0,01",2,"2782,56","2754,7344","27,8256",,30/03/2020,2020-03,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
165,"58,03","0,05",4,"9574,95","9096,2025","478,7475",,30/03/2020,2020-03,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
141,"39,68","0,02",2,"5594,88","5482,9824","111,8976",,30/03/2020,2020-03,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
160,"33,85","0,18",1,5416,"4441,12","974,88",,30/03/2020,2020-03,USA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
155,"18,13","0,14",2,"2810,15","2416,729","393,421",,30/03/2020,2020-03,UK,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
150,"10,45","0,09",3,"1567,5","1426,425","141,075",,30/03/2020,2020-03,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
140,"21,1","0,08",3,2954,"2717,68","236,32",,30/03/2020,2020-03,USA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
158,"31,44","0,01",1,"4967,52","4917,8448","49,6752",,30/03/2020,2020-03,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
156,"24,44","0,1",3,"3812,64","3431,376","381,264",,30/03/2020,2020-03,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
160,"29,62","0,19",3,"4739,2","3838,752","900,448",,6/04/2020,2020-04,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
178,"27,86","0,2",1,"4959,08","3967,264","991,816",,6/04/2020,2020-04,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
152,"42,83","0,06",0,"6510,16","6119,5504","390,6096",,6/04/2020,2020-04,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
171,"35,3","0,06",0,"6036,3","5674,122","362,178",,6/04/2020,2020-04,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
116,"53,34","0,07",3,"6187,44","5754,3192","433,1208",,6/04/2020,2020-04,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
153,39,"0,13",2,5967,"5191,29","775,71",,6/04/2020,2020-04,USA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
142,"54,7","0,24",3,"7767,4","5903,224","1864,176",,6/04/2020,2020-04,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
147,"33,82","0,12",0,"4971,54","4374,9552","596,5848",,6/04/2020,2020-04,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
153,"26,58","0,21",0,"4066,74","3212,7246","854,0154",,6/04/2020,2020-04,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
127,"57,04","0,13",1,"7244,08","6302,3496","941,7304",,6/04/2020,2020-04,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
162,"26,61","0,17",2,"4310,82","3577,9806","732,8394",,6/04/2020,2020-04,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
156,"53,79","0,13",1,"8391,24","7300,3788","1090,8612",,6/04/2020,2020-04,USA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
147,"16,39","0,19",0,"2409,33","1951,5573","457,7727",,6/04/2020,2020-04,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
147,"12,73","0,24",0,"1871,31","1422,1956","449,1144",,6/04/2020,2020-04,UK,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
143,"21,52",0,2,"3077,36","3077,36",0,,6/04/2020,2020-04,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,1,0
185,"43,15","0,19",3,"7982,75","6466,0275","1516,7225",,6/04/2020,2020-04,UK,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
147,"26,26","0,18",2,"3860,22","3165,3804","694,8396",,13/04/2020,2020-04,CANADA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
137,"55,1","0,2",4,"7548,7","6038,96","1509,74",,13/04/2020,2020-04,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
160,"39,53","0,17",0,"6324,8","5249,584","1075,216",,13/04/2020,2020-04,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
151,"18,37","0,2",2,"2773,87","2219,096","554,774",,13/04/2020,2020-04,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
178,"23,27","0,15",1,"4142,06","3520,751","621,309",,13/04/2020,2020-04,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
158,"15,13","0,13",1,"2390,54","2079,7698","310,7702",,13/04/2020,2020-04,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
145,"51,38","0,17",2,"7450,1","6183,583","1266,517",,13/04/2020,2020-04,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
149,"44,73","0,18",3,"6664,77","5465,1114","1199,6586",,13/04/2020,2020-04,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
142,"19,76","0,09",1,"2805,92","2553,3872","252,5328",,13/04/2020,2020-04,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
157,"38,1","0,24",1,"5981,7","4546,092","1435,608",,13/04/2020,2020-04,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
146,"49,31","0,18",1,"7199,26","5903,3932","1295,8668",,13/04/2020,2020-04,CANADA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
140,"50,86","0,14",4,"7120,4","6123,544","996,856",,13/04/2020,2020-04,CANADA,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
123,"45,92","0,22",0,"5648,16","4405,5648","1242,5952",,13/04/2020,2020-04,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
162,"29,83","0,03",3,"4832,46","4687,4862","144,9738",,13/04/2020,2020-04,USA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
136,"24,5","0,22",2,3332,"2598,96","733,04",,13/04/2020,2020-04,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
162,"41,24","0,14",3,"6680,88","5745,5568","935,3232",,13/04/2020,2020-04,USA,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
169,"43,7","0,01",2,"7385,3","7311,447","73,853",,20/04/2020,2020-04,USA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
142,"27,65","0,16",1,"3926,3","3298,092","628,208",,20/04/2020,2020-04,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
159,"13,42","0,2",1,"2133,78","1707,024","426,756",,20/04/2020,2020-04,UK,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
148,"26,62","0,01",1,"3939,76","3900,3624","39,3976",,20/04/2020,2020-04,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
176,"43,57","0,16",1,"7668,32","6441,3888","1226,9312",,20/04/2020,2020-04,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
147,"15,07","0,07",1,"2215,29","2060,2197","155,0703",,20/04/2020,2020-04,USA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
148,"13,38","0,13",0,"1980,24","1722,8088","257,4312",,20/04/2020,2020-04,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
188,"30,18","0,18",2,"5673,84","4652,5488","1021,2912",,20/04/2020,2020-04,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
147,"29,88","0,07",0,"4392,36","4084,8948","307,4652",,20/04/2020,2020-04,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
149,"24,37","0,16",4,"3631,13","3050,1492","580,9808",,20/04/2020,2020-04,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
154,"13,78","0,24",1,"2122,12","1612,8112","509,3088",,20/04/2020,2020-04,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
130,"41,18","0,16",0,"5353,4","4496,856","856,544",,20/04/2020,2020-04,USA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
141,"45,33","0,15",1,"6391,53","5432,8005","958,7295",,20/04/2020,2020-04,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
141,"53,3","0,24",0,"7515,3","5711,628","1803,672",,20/04/2020,2020-04,UK,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
159,"20,13","0,15",2,"3200,67","2720,5695","480,1005",,20/04/2020,2020-04,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
157,"10,77","0,15",1,"1690,89","1437,2565","253,6335",,20/04/2020,2020-04,UK,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
148,"29,95","0,21",0,"4432,6","3501,754","930,846",,27/04/2020,2020-04,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
131,"31,68","0,02",2,"4150,08","4067,0784","83,0016",,27/04/2020,2020-04,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
170,"22,94","0,11",2,"3899,8","3470,822","428,978",,27/04/2020,2020-04,CANADA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
154,"22,1","0,18",0,"3403,4","2790,788","612,612",,27/04/2020,2020-04,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
138,"46,94",0,0,"6477,72","6477,72",0,,27/04/2020,2020-04,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,1,0
139,"22,38","0,02",1,"3110,82","3048,6036","62,2164",,27/04/2020,2020-04,USA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
159,"43,64","0,02",4,"6938,76","6799,9848","138,7752",,27/04/2020,2020-04,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
164,"51,15","0,23",2,"8388,6","6459,222","1929,378",,27/04/2020,2020-04,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
138,"47,14","0,18",1,"6505,32","5334,3624","1170,9576",,27/04/2020,2020-04,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
127,"56,04","0,15",1,"7117,08","6049,518","1067,562",,27/04/2020,2020-04,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
141,"54,77","0,17",2,"7722,57","6409,7331","1312,8369",,27/04/2020,2020-04,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
148,"22,42","0,18",1,"3318,16","2720,8912","597,2688",,27/04/2020,2020-04,CANADA,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
148,"56,81","0,02",3,"8407,88","8239,7224","168,1576",,27/04/2020,2020-04,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
142,"11,1","0,08",1,"1576,2","1450,104","126,096",,27/04/2020,2020-04,CANADA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
124,"56,36","0,03",2,"6988,64","6778,9808","209,6592",,27/04/2020,2020-04,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
147,"23,01","0,04",0,"3382,47","3247,1712","135,2988",,27/04/2020,2020-04,CANADA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
127,"43,21","0,22",2,"5487,67","4280,3826","1207,2874",,4/05/2020,2020-05,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
157,"24,46","0,08",1,"3840,22","3533,0024","307,2176",,4/05/2020,2020-05,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
150,"27,84","0,09",3,4176,"3800,16","375,84",,4/05/2020,2020-05,CANADA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
161,"55,69","0,24",1,"8966,09","6814,2284","2151,8616",,4/05/2020,2020-05,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
145,"57,06","0,22",0,"8273,7","6453,486","1820,214",,4/05/2020,2020-05,CANADA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
146,"35,16","0,05",3,"5133,36","4876,692","256,668",,4/05/2020,2020-05,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
156,"52,94","0,19",1,"8258,64","6689,4984","1569,1416",,4/05/2020,2020-05,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
154,"43,68","0,04",2,"6726,72","6457,6512","269,0688",,4/05/2020,2020-05,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
140,"18,26",0,2,"2556,4","2556,4",0,,4/05/2020,2020-05,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,1,0
159,"18,07","0,02",0,"2873,13","2815,6674","57,4626",,4/05/2020,2020-05,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
140,"15,27","0,06",1,"2137,8","2009,532","128,268",,4/05/2020,2020-05,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
154,"12,89","0,1",1,"1985,06","1786,554","198,506",,4/05/2020,2020-05,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
154,"30,79","0,11",1,"4741,66","4220,0774","521,5826",,4/05/2020,2020-05,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
157,"18,58","0,13",1,"2917,06","2537,8422","379,2178",,4/05/2020,2020-05,USA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
166,"36,63","0,03",2,"6080,58","5898,1626","182,4174",,4/05/2020,2020-05,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
133,"17,14","0,17",0,"2279,62","1892,0846","387,5354",,4/05/2020,2020-05,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
146,"20,22","0,13",1,"2952,12","2568,3444","383,7756",,11/05/2020,2020-05,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
127,"38,03","0,16",2,"4829,81","4057,0404","772,7696",,11/05/2020,2020-05,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
141,"46,17","0,13",3,"6509,97","5663,6739","846,2961",,11/05/2020,2020-05,UK,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
163,"34,25","0,08",3,"5582,75","5136,13","446,62",,11/05/2020,2020-05,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
148,"52,75","0,22",1,7807,"6089,46","1717,54",,11/05/2020,2020-05,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
128,"50,18","0,23",0,"6423,04","4945,7408","1477,2992",,11/05/2020,2020-05,USA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
127,"29,47","0,14",4,"3742,69","3218,7134","523,9766",,11/05/2020,2020-05,CANADA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
127,"13,71","0,09",2,"1741,17","1584,4647","156,7053",,11/05/2020,2020-05,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
152,"21,01","0,09",1,"3193,52","2906,1032","287,4168",,11/05/2020,2020-05,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
127,"33,21","0,18",2,"4217,67","3458,4894","759,1806",,11/05/2020,2020-05,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
158,"20,88","0,17",1,"3299,04","2738,2032","560,8368",,11/05/2020,2020-05,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
160,"13,32","0,19",2,"2131,2","1726,272","404,928",,11/05/2020,2020-05,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
161,"50,15","0,13",0,"8074,15","7024,5105","1049,6395",,11/05/2020,2020-05,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
156,"47,11","0,04",0,"7349,16","7055,1936","293,9664",,11/05/2020,2020-05,CANADA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
168,"55,41","0,19",2,"9308,88","7540,1928","1768,6872",,11/05/2020,2020-05,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
